AGN,,,,SN Ia,,,,SN II,,,,Bogus,,,,
Classification,Object ID,Object ID with Comma,,Classification,Object ID,Object ID with Comma,,Classification,Object ID,Object ID with Comma,1,"""ZTF18aabengc"""," ""rb"": 0.33"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aasuvvw"""," ""ZTF18aasuvvw"",",," {""comment"": ""SN Ia""","""ZTF20aayngca""","""ZTF20aayngca"",",,,,,,"""ZTF18aagsuyr"""," ""rb"": 0.5"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aasvkpj"""," ""ZTF18aasvkpj"",",," {""comment"": ""SN Ia""","""ZTF20ababkom""","""ZTF20ababkom"",",,,,,,"""ZTF18aagvavr"""," ""rb"": 0.426667"," ""Negative""",,
" {""comment"": ""AGN"""," ""ZTF18aaswdxh"""," ""ZTF18aaswdxh"",",," {""comment"": ""SN Ia""","""ZTF20aadccda""","""ZTF20aadccda"",",,,,,,"""ZTF18aagxlqo"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaszcyt"""," ""ZTF18aaszcyt"",",," {""comment"": ""SN Ia""","""ZTF19adcdtyy""","""ZTF19adcdtyy"",",,,,,,"""ZTF18aagscun"""," ""rb"": 0.516667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aasznwv"""," ""ZTF18aasznwv"",",," {""comment"": ""SN Ia""","""ZTF20aatpwaf""","""ZTF20aatpwaf"",",,,,,,"""ZTF18aagvbad"""," ""rb"": 0.35"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaszzet"""," ""ZTF18aaszzet"",",," {""comment"": ""SN Ia""","""ZTF20aatxryt""","""ZTF20aatxryt"",",,,,,,"""ZTF18aagsupy"""," ""rb"": 0.54"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatanse"""," ""ZTF18aatanse"",",," {""comment"": ""SN Ia""","""ZTF19abtcapa""","""ZTF19abtcapa"",",,,,,,"""ZTF18aagvafy"""," ""rb"": 0.28"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatbiim"""," ""ZTF18aatbiim"",",," {""comment"": ""SN Ia""","""ZTF19acgdxel""","""ZTF19acgdxel"",",,,,,,"""ZTF18aagvbgo"""," ""rb"": 0.266667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatbsty"""," ""ZTF18aatbsty"",",," {""comment"": ""SN Ia""","""ZTF19adajivt""","""ZTF19adajivt"",",,,,,,"""ZTF18aagsxxq"""," ""rb"": 0.483333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatgvqj"""," ""ZTF18aatgvqj"",",," {""comment"": ""SN Ia""","""ZTF19adajqwl""","""ZTF19adajqwl"",",,,,,,"""ZTF18aagsumb"""," ""rb"": 0.326667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatkvsp"""," ""ZTF18aatkvsp"",",," {""comment"": ""SN Ia""","""ZTF19adbmwto""","""ZTF19adbmwto"",",,,,,,"""ZTF18aagxmam"""," ""rb"": 0.363333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatkvyc"""," ""ZTF18aatkvyc"",",," {""comment"": ""SN Ia""","""ZTF20aaawbkz""","""ZTF20aaawbkz"",",,,,,,"""ZTF18aagxmzw"""," ""rb"": 0.633333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatqukr"""," ""ZTF18aatqukr"",",," {""comment"": ""SN Ia""","""ZTF20aacexgb""","""ZTF20aacexgb"",",,,,,,"""ZTF18aagsnrd"""," ""rb"": 0.466667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aatzzvj"""," ""ZTF18aatzzvj"",",," {""comment"": ""SN Ia""","""ZTF20aadxcsc""","""ZTF20aadxcsc"",",,,,,,"""ZTF18aagwylf"""," ""rb"": 0.32"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaudrfr"""," ""ZTF18aaudrfr"",",," {""comment"": ""SN Ia""","""ZTF20aafcmfi""","""ZTF20aafcmfi"",",,,,,,"""ZTF18aagtnmr"""," ""rb"": 0.683333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaufrqk"""," ""ZTF18aaufrqk"",",," {""comment"": ""SN Ia""","""ZTF20aahapsq""","""ZTF20aahapsq"",",,,,,,"""ZTF18aagrpub"""," ""rb"": 0.54"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaugeaq"""," ""ZTF18aaugeaq"",",," {""comment"": ""SN Ia""","""ZTF20aaivvwa""","""ZTF20aaivvwa"",",,,,,,"""ZTF18aagsruj"""," ""rb"": 0.593333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauiigh"""," ""ZTF18aauiigh"",",," {""comment"": ""SN Ia""","""ZTF20aamcvyp""","""ZTF20aamcvyp"",",,,,,,"""ZTF18aagsruh"""," ""rb"": 0.62"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauiogi"""," ""ZTF18aauiogi"",",," {""comment"": ""SN Ia""","""ZTF20aauooag""","""ZTF20aauooag"",",,,,,,"""ZTF18aagzdcs"""," ""rb"": 0.473333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaukafc"""," ""ZTF18aaukafc"",",," {""comment"": ""SN Ia""","""ZTF20aauyhea""","""ZTF20aauyhea"",",,,,,,"""ZTF18aagxsmh"""," ""rb"": 0.516667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaunvpp"""," ""ZTF18aaunvpp"",",," {""comment"": ""SN Ia""","""ZTF20aawoojh""","""ZTF20aawoojh"",",,,,,,"""ZTF18aagxspw"""," ""rb"": 0.336667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauoamq"""," ""ZTF18aauoamq"",",," {""comment"": ""SN Ia""","""ZTF20aayhacx""","""ZTF20aayhacx"",",,,,,,"""ZTF18aagtaqv"""," ""rb"": 0.516667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauoxde"""," ""ZTF18aauoxde"",",," {""comment"": ""SN Ia""","""ZTF20abapvvq""","""ZTF20abapvvq"",",,,,,,"""ZTF18aagzjrb"""," ""rb"": 0.493333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aauupca"""," ""ZTF18aauupca"",",," {""comment"": ""SN Ia""","""ZTF20abeldyn""","""ZTF20abeldyn"",",,,,,,"""ZTF18aagxmzj"""," ""rb"": 0.703333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavbjpl"""," ""ZTF18aavbjpl"",",," {""comment"": ""SN Ia""","""ZTF19aadsyop""","""ZTF19aadsyop"",",,,,,,"""ZTF18aagtjpu"""," ""rb"": 0.59"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaviqej"""," ""ZTF18aaviqej"",",," {""comment"": ""SN Ia""","""ZTF19aadtgxw""","""ZTF19aadtgxw"",",,,,,,"""ZTF18aagxplp"""," ""rb"": 0.516667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavnbkn"""," ""ZTF18aavnbkn"",",," {""comment"": ""SN Ia""","""ZTF19aadyoqz""","""ZTF19aadyoqz"",",,,,,,"""ZTF18aagxovo"""," ""rb"": 0.596667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavozhg"""," ""ZTF18aavozhg"",",," {""comment"": ""SN Ia""","""ZTF19aatnfci""","""ZTF19aatnfci"",",,,,,,"""ZTF18aahbdho"""," ""rb"": 0.533333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavpddo"""," ""ZTF18aavpddo"",",," {""comment"": ""SN Ia""","""ZTF20aapadwx""","""ZTF20aapadwx"",",,,,,,"""ZTF18aagsmth"""," ""rb"": 0.546667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavqerj"""," ""ZTF18aavqerj"",",," {""comment"": ""SN Ia""","""ZTF20aamkyyx""","""ZTF20aamkyyx"",",,,,,,"""ZTF18aagyvsn"""," ""rb"": 0.473333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavqfdb"""," ""ZTF18aavqfdb"",",," {""comment"": ""SN Ia""","""ZTF20abavxpk""","""ZTF20abavxpk"",",,,,,,"""ZTF18aagvbxf"""," ""rb"": 0.363333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavrgkc"""," ""ZTF18aavrgkc"",",," {""comment"": ""SN Ia""","""ZTF18aaoxrup""","""ZTF18aaoxrup"",",,,,,,"""ZTF18aagrkct"""," ""rb"": 0.483333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavrjgx"""," ""ZTF18aavrjgx"",",," {""comment"": ""SN Ia""","""ZTF19aaefxwq""","""ZTF19aaefxwq"",",,,,,,"""ZTF18aagzjib"""," ""rb"": 0.613333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavrjtq"""," ""ZTF18aavrjtq"",",," {""comment"": ""SN Ia""","""ZTF19abeizmo""","""ZTF19abeizmo"",",,,,,,"""ZTF18aagxlto"""," ""rb"": 0.44"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavsilu"""," ""ZTF18aavsilu"",",," {""comment"": ""SN Ia""","""ZTF19abkrbjt""","""ZTF19abkrbjt"",",,,,,,"""ZTF18aagxmts"""," ""rb"": 0.613333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavsjyt"""," ""ZTF18aavsjyt"",",," {""comment"": ""SN Ia""","""ZTF19acqupbp""","""ZTF19acqupbp"",",,,,,,"""ZTF18aagxkzk"""," ""rb"": 0.296667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavtdzx"""," ""ZTF18aavtdzx"",",," {""comment"": ""SN Ia""","""ZTF19acxozhr""","""ZTF19acxozhr"",",,,,,,"""ZTF18aagthrd"""," ""rb"": 0.403333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavtive"""," ""ZTF18aavtive"",",," {""comment"": ""SN Ia""","""ZTF19acxyucu""","""ZTF19acxyucu"",",,,,,,"""ZTF18aagsqjw"""," ""rb"": 0.623333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavtjbk"""," ""ZTF18aavtjbk"",",," {""comment"": ""SN Ia""","""ZTF19acygbye""","""ZTF19acygbye"",",,,,,,"""ZTF18aagxdls"""," ""rb"": 0.37"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavtjte"""," ""ZTF18aavtjte"",",," {""comment"": ""SN Ia""","""ZTF19aczjkxo""","""ZTF19aczjkxo"",",,,,,,"""ZTF18aagscuu"""," ""rb"": 0.603333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavuiqm"""," ""ZTF18aavuiqm"",",," {""comment"": ""SN Ia""","""ZTF19aczjsdy""","""ZTF19aczjsdy"",",,,,,,"""ZTF18aahbaha"""," ""rb"": 0.51"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavulfv"""," ""ZTF18aavulfv"",",," {""comment"": ""SN Ia""","""ZTF19aczjsqn""","""ZTF19aczjsqn"",",,,,,,"""ZTF18aagsapn"""," ""rb"": 0.246667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aavvwwq"""," ""ZTF18aavvwwq"",",," {""comment"": ""SN Ia""","""ZTF19aczjzev""","""ZTF19aczjzev"",",,,,,,"""ZTF18aagyxss"""," ""rb"": 0.51"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawcyan"""," ""ZTF18aawcyan"",",," {""comment"": ""SN Ia""","""ZTF19aczllns""","""ZTF19aczllns"",",,,,,,"""ZTF18aagszhx"""," ""rb"": 0.56"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawfxpl"""," ""ZTF18aawfxpl"",",," {""comment"": ""SN Ia""","""ZTF19aczrmvs""","""ZTF19aczrmvs"",",,,,,,"""ZTF18aagyvhm"""," ""rb"": 0.486667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawhula"""," ""ZTF18aawhula"",",," {""comment"": ""SN Ia""","""ZTF19adafqoe""","""ZTF19adafqoe"",",,,,,,"""ZTF18aagzkmf"""," ""rb"": 0.406667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawkxlt"""," ""ZTF18aawkxlt"",",," {""comment"": ""SN Ia""","""ZTF19adajqsp""","""ZTF19adajqsp"",",,,,,,"""ZTF18aagrvuj"""," ""rb"": 0.393333"," ""Negative""",,
" {""comment"": ""AGN"""," ""ZTF18aawnezj"""," ""ZTF18aawnezj"",",," {""comment"": ""SN Ia""","""ZTF19adaylqy""","""ZTF19adaylqy"",",,,,,,"""ZTF18aahaymi"""," ""rb"": 0.25"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawoefd"""," ""ZTF18aawoefd"",",," {""comment"": ""SN Ia""","""ZTF19adbnlki""","""ZTF19adbnlki"",",,,,,,"""ZTF18aagryas"""," ""rb"": 0.283333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawopwy"""," ""ZTF18aawopwy"",",," {""comment"": ""SN Ia""","""ZTF19adcbxkw""","""ZTF19adcbxkw"",",,,,,,"""ZTF18aagzfqz"""," ""rb"": 0.56"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawovko"""," ""ZTF18aawovko"",",," {""comment"": ""SN Ia""","""ZTF19adcghbt""","""ZTF19adcghbt"",",,,,,,"""ZTF18aagxwob"""," ""rb"": 0.226667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawpggy"""," ""ZTF18aawpggy"",",," {""comment"": ""SN Ia""","""ZTF20aaaboph""","""ZTF20aaaboph"",",,,,,,"""ZTF18aagxlyl"""," ""rb"": 0.3"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawpizf"""," ""ZTF18aawpizf"",",," {""comment"": ""SN Ia""","""ZTF20aaawbxl""","""ZTF20aaawbxl"",",,,,,,"""ZTF18aagxlft"""," ""rb"": 0.283333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawseyz"""," ""ZTF18aawseyz"",",," {""comment"": ""SN Ia""","""ZTF20aaaxerd""","""ZTF20aaaxerd"",",,,,,,"""ZTF18aagweql"""," ""rb"": 0.416667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawvzmq"""," ""ZTF18aawvzmq"",",," {""comment"": ""SN Ia""","""ZTF20aabqkla""","""ZTF20aabqkla"",",,,,,,"""ZTF18aagtmem"""," ""rb"": 0.376667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawvzwe"""," ""ZTF18aawvzwe"",",," {""comment"": ""SN Ia""","""ZTF20aacbgvj""","""ZTF20aacbgvj"",",,,,,,"""ZTF18aagtpww"""," ""rb"": 0.413333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawwmwn"""," ""ZTF18aawwmwn"",",," {""comment"": ""SN Ia""","""ZTF20aacciep""","""ZTF20aacciep"",",,,,,,"""ZTF18aagtmet"""," ""rb"": 0.416667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aawxlua"""," ""ZTF18aawxlua"",",," {""comment"": ""SN Ia""","""ZTF20aacevxq""","""ZTF20aacevxq"",",,,,,,"""ZTF18aagxosd"""," ""rb"": 0.273333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxbwck"""," ""ZTF18aaxbwck"",",," {""comment"": ""SN Ia""","""ZTF20aacwxut""","""ZTF20aacwxut"",",,,,,,"""ZTF18aagxkmw"""," ""rb"": 0.59"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxnhce"""," ""ZTF18aaxnhce"",",," {""comment"": ""SN Ia""","""ZTF20aadcbux""","""ZTF20aadcbux"",",,,,,,"""ZTF18aagxmbj"""," ""rb"": 0.233333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxnqmz"""," ""ZTF18aaxnqmz"",",," {""comment"": ""SN Ia""","""ZTF20aadzwnu""","""ZTF20aadzwnu"",",,,,,,"""ZTF18aagycsw"""," ""rb"": 0.25"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxojwc"""," ""ZTF18aaxojwc"",",," {""comment"": ""SN Ia""","""ZTF20aaeujsk""","""ZTF20aaeujsk"",",,,,,,"""ZTF18aagzacf"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxqdmk"""," ""ZTF18aaxqdmk"",",," {""comment"": ""SN Ia""","""ZTF20aaeuxqk""","""ZTF20aaeuxqk"",",,,,,,"""ZTF18aagzadx"""," ""rb"": 0.383333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxqlvw"""," ""ZTF18aaxqlvw"",",," {""comment"": ""SN Ia""","""ZTF20aaevgyr""","""ZTF20aaevgyr"",",,,,,,"""ZTF18aagzagm"""," ""rb"": 0.283333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxqoca"""," ""ZTF18aaxqoca"",",," {""comment"": ""SN Ia""","""ZTF20aafcgca""","""ZTF20aafcgca"",",,,,,,"""ZTF18aagzojb"""," ""rb"": 0.356667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxqrmz"""," ""ZTF18aaxqrmz"",",," {""comment"": ""SN Ia""","""ZTF20aafcnem""","""ZTF20aafcnem"",",,,,,,"""ZTF18aagzfdd"""," ""rb"": 0.486667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxqygc"""," ""ZTF18aaxqygc"",",," {""comment"": ""SN Ia""","""ZTF20aafdglk""","""ZTF20aafdglk"",",,,,,,"""ZTF18aahayda"""," ""rb"": 0.376667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxrdbk"""," ""ZTF18aaxrdbk"",",," {""comment"": ""SN Ia""","""ZTF20aafvzhu""","""ZTF20aafvzhu"",",,,,,,"""ZTF18aagsfnc"""," ""rb"": 0.236667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxrulu"""," ""ZTF18aaxrulu"",",," {""comment"": ""SN Ia""","""ZTF20aafzcab""","""ZTF20aafzcab"",",,,,,,"""ZTF18aagsefy"""," ""rb"": 0.276667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxrwym"""," ""ZTF18aaxrwym"",",," {""comment"": ""SN Ia""","""ZTF20aaghpdc""","""ZTF20aaghpdc"",",,,,,,"""ZTF18aagszfh"""," ""rb"": 0.486667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxrxcp"""," ""ZTF18aaxrxcp"",",," {""comment"": ""SN Ia""","""ZTF20aagmrid""","""ZTF20aagmrid"",",,,,,,"""ZTF18aagrzaf"""," ""rb"": 0.286667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxuyhs"""," ""ZTF18aaxuyhs"",",," {""comment"": ""SN Ia""","""ZTF20aagzzbi""","""ZTF20aagzzbi"",",,,,,,"""ZTF18aagrzfk"""," ""rb"": 0.446667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxvcwe"""," ""ZTF18aaxvcwe"",",," {""comment"": ""SN Ia""","""ZTF20aahidaa""","""ZTF20aahidaa"",",,,,,,"""ZTF18aagytls"""," ""rb"": 0.54"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxvcxs"""," ""ZTF18aaxvcxs"",",," {""comment"": ""SN Ia""","""ZTF20aahirqq""","""ZTF20aahirqq"",",,,,,,"""ZTF18aagtptk"""," ""rb"": 0.493333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxvhhv"""," ""ZTF18aaxvhhv"",",," {""comment"": ""SN Ia""","""ZTF20aahmvfw""","""ZTF20aahmvfw"",",,,,,,"""ZTF18aagthkz"""," ""rb"": 0.623333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxvunk"""," ""ZTF18aaxvunk"",",," {""comment"": ""SN Ia""","""ZTF20aahqabk""","""ZTF20aahqabk"",",,,,,,"""ZTF18aagtkds"""," ""rb"": 0.506667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxwimc"""," ""ZTF18aaxwimc"",",," {""comment"": ""SN Ia""","""ZTF20aahqbib""","""ZTF20aahqbib"",",,,,,,"""ZTF18aagxnyp"""," ""rb"": 0.233333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaxzzxm"""," ""ZTF18aaxzzxm"",",," {""comment"": ""SN Ia""","""ZTF20aahzyml""","""ZTF20aahzyml"",",,,,,,"""ZTF18aagxonl"""," ""rb"": 0.233333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayagtm"""," ""ZTF18aayagtm"",",," {""comment"": ""SN Ia""","""ZTF20aaideho""","""ZTF20aaideho"",",,,,,,"""ZTF18aagxmnn"""," ""rb"": 0.286667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaybalv"""," ""ZTF18aaybalv"",",," {""comment"": ""SN Ia""","""ZTF20aaidnyk""","""ZTF20aaidnyk"",",,,,,,"""ZTF18aagxfvc"""," ""rb"": 0.513333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaybzsm"""," ""ZTF18aaybzsm"",",," {""comment"": ""SN Ia""","""ZTF20aaifsri""","""ZTF20aaifsri"",",,,,,,"""ZTF18aagriyv"""," ""rb"": 0.693333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaycfnh"""," ""ZTF18aaycfnh"",",," {""comment"": ""SN Ia""","""ZTF20aaifyab""","""ZTF20aaifyab"",",,,,,,"""ZTF18aagxkdc"""," ""rb"": 0.41"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayfvag"""," ""ZTF18aayfvag"",",," {""comment"": ""SN Ia""","""ZTF20aaifyfx""","""ZTF20aaifyfx"",",,,,,,"""ZTF18aagsdmu"""," ""rb"": 0.28"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayhysf"""," ""ZTF18aayhysf"",",," {""comment"": ""SN Ia""","""ZTF20aajjxwc""","""ZTF20aajjxwc"",",,,,,,"""ZTF18aagxkai"""," ""rb"": 0.3"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayives"""," ""ZTF18aayives"",",," {""comment"": ""SN Ia""","""ZTF20aajvcwd""","""ZTF20aajvcwd"",",,,,,,"""ZTF18aagxkbp"""," ""rb"": 0.423333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayiyas"""," ""ZTF18aayiyas"",",," {""comment"": ""SN Ia""","""ZTF20aakzezp""","""ZTF20aakzezp"",",,,,,,"""ZTF18aagrodr"""," ""rb"": 0.546667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayizth"""," ""ZTF18aayizth"",",," {""comment"": ""SN Ia""","""ZTF20aamdyal""","""ZTF20aamdyal"",",,,,,,"""ZTF18aagtacf"""," ""rb"": 0.303333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaykexj"""," ""ZTF18aaykexj"",",," {""comment"": ""SN Ia""","""ZTF20aamhocj""","""ZTF20aamhocj"",",,,,,,"""ZTF18aagtdwk"""," ""rb"": 0.413333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaykfss"""," ""ZTF18aaykfss"",",," {""comment"": ""SN Ia""","""ZTF20aamifit""","""ZTF20aamifit"",",,,,,,"""ZTF18aagydlj"""," ""rb"": 0.423333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaykjhd"""," ""ZTF18aaykjhd"",",," {""comment"": ""SN Ia""","""ZTF20aammicx""","""ZTF20aammicx"",",,,,,,"""ZTF18aagsjxy"""," ""rb"": 0.306667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaylgug"""," ""ZTF18aaylgug"",",," {""comment"": ""SN Ia""","""ZTF20aamnvij""","""ZTF20aamnvij"",",,,,,,"""ZTF18aagyhcc"""," ""rb"": 0.48"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaymyah"""," ""ZTF18aaymyah"",",," {""comment"": ""SN Ia""","""ZTF20aamqslk""","""ZTF20aamqslk"",",,,,,,"""ZTF18aagswgc"""," ""rb"": 0.503333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayndtq"""," ""ZTF18aayndtq"",",," {""comment"": ""SN Ia""","""ZTF20aamttmo""","""ZTF20aamttmo"",",,,,,,"""ZTF18aagtabm"""," ""rb"": 0.563333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aayrzei"""," ""ZTF18aayrzei"",",," {""comment"": ""SN Ia""","""ZTF20aamujvi""","""ZTF20aamujvi"",",,,,,,"""ZTF18aagykff"""," ""rb"": 0.53"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaytijy"""," ""ZTF18aaytijy"",",," {""comment"": ""SN Ia""","""ZTF20aamurxn""","""ZTF20aamurxn"",",,,,,,"""ZTF18aagxzbz"""," ""rb"": 0.27"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aaytrdh"""," ""ZTF18aaytrdh"",",," {""comment"": ""SN Ia""","""ZTF20aansmlm""","""ZTF20aansmlm"",",,,,,,"""ZTF18aagzycx"""," ""rb"": 0.453333"," ""Negative""",,
" {""comment"": ""AGN"""," ""ZTF18aayuksa"""," ""ZTF18aayuksa"",",," {""comment"": ""SN Ia""","""ZTF20aansmsj""","""ZTF20aansmsj"",",,,,,,"""ZTF18aaccyxr"""," ""rb"": 0.31"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazarpq"""," ""ZTF18aazarpq"",",," {""comment"": ""SN Ia""","""ZTF20aanvqhk""","""ZTF20aanvqhk"",",,,,,,"""ZTF18aagsxdj"""," ""rb"": 0.573333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazgsfs"""," ""ZTF18aazgsfs"",",," {""comment"": ""SN Ia""","""ZTF20aaodkvl""","""ZTF20aaodkvl"",",,,,,,"""ZTF18aagyfrw"""," ""rb"": 0.696667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazhedu"""," ""ZTF18aazhedu"",",," {""comment"": ""SN Ia""","""ZTF20aaomeaa""","""ZTF20aaomeaa"",",,,,,,"""ZTF18aagszfo"""," ""rb"": 0.583333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazhmdf"""," ""ZTF18aazhmdf"",",," {""comment"": ""SN Ia""","""ZTF20aapdgaw""","""ZTF20aapdgaw"",",,,,,,"""ZTF18aagswdp"""," ""rb"": 0.373333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazidkc"""," ""ZTF18aazidkc"",",," {""comment"": ""SN Ia""","""ZTF20aaporoa""","""ZTF20aaporoa"",",,,,,,"""ZTF18aagspjp"""," ""rb"": 0.583333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazjvcn"""," ""ZTF18aazjvcn"",",," {""comment"": ""SN Ia""","""ZTF20aappghn""","""ZTF20aappghn"",",,,,,,"""ZTF18aagsczv"""," ""rb"": 0.246667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aazlzdz"""," ""ZTF18aazlzdz"",",," {""comment"": ""SN Ia""","""ZTF20aasitqe""","""ZTF20aasitqe"",",,,,,,"""ZTF18aagyrpc"""," ""rb"": 0.53"," ""Bogus""",,
